id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
20036,2026-07-07,ejercito nacional,Mapiripán,Meta,Orinoquía,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Captura,Otra,False,"otro grupo armado ilegal, ejercito nacional, policia nacional, otro funcionario publico",frente ivan merchan; segunda marquetalia,1,"en la vereda lomitas, del municipio de mapiripan, meta, en una operacion del gaula militar ariari, el cti de la fiscalia y la seccional de investigacion criminal de la policia, lograron la captura de tres presuntos integrantes del autodenominado frente ivan merchan, durante una diligencia de allanamiento. fueron incautadas armas de fuego, abundante municion, equipos de comunicacion, panfletos extorsivos y documentos que evidenciarian el accionar criminal de esta estructura ilegal. fueron capturados alias junior, senalado como presunto cabecilla financiero de la estructura; alias bairon, presunto cabecilla armado, y alias el costeno, presunto integrante del grupo armado organizado. en el procedimiento fueron incautadas una subametralladora tipo mini-uzi, una pistola calibre 9 milimetros, 155 cartuchos, un dron, una antena satelital, 4 equipos celulares, prendas de uso privativo de las fuerzas militares, 3 motocicletas, asi como panfletos extorsivos, sellos y agendas con informacion relacionada con cobros ilegales y la presunta nomina de la organizacion criminal.","otro grupo armado ilegal, ejercito nacional, policia nacional, otro funcionario publico",Captura,Meta,Mapiripán,152,Ninguna,False,Mapiripán - Meta,{},Ninguno
20037,2026-07-07,ejercito nacional,Mapiripán,Meta,Orinoquía,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,"otro grupo armado ilegal, ejercito nacional, policia nacional, otro funcionario publico",frente ivan merchan; segunda marquetalia,0,"en la vereda lomitas, del municipio de mapiripan, meta, en una operacion del gaula militar ariari, el cti de la fiscalia y la seccional de investigacion criminal de la policia, lograron la captura de tres presuntos integrantes del autodenominado frente ivan merchan, durante una diligencia de allanamiento. fueron incautadas armas de fuego, abundante municion, equipos de comunicacion, panfletos extorsivos y documentos que evidenciarian el accionar criminal de esta estructura ilegal. fueron capturados alias junior, senalado como presunto cabecilla financiero de la estructura; alias bairon, presunto cabecilla armado, y alias el costeno, presunto integrante del grupo armado organizado. en el procedimiento fueron incautadas una subametralladora tipo mini-uzi, una pistola calibre 9 milimetros, 155 cartuchos, un dron, una antena satelital, 4 equipos celulares, prendas de uso privativo de las fuerzas militares, 3 motocicletas, asi como panfletos extorsivos, sellos y agendas con informacion relacionada con cobros ilegales y la presunta nomina de la ","otro grupo armado ilegal, ejercito nacional, policia nacional, otro funcionario publico",Incautacion,Meta,Mapiripán,150,Ninguna,False,Mapiripán - Meta,{},Ninguno
20038,2026-07-07,el pais,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez; disidencias de las farc,1,"integrantes del frente jaime martinez de las disidencias de las farc hostigaron a tropas del ejercito que apoyaban a funcionarios de la fiscalia y la dijin en un operativo de captura contra un presunto cabecilla de la estructura, en suarez, cauca. el ataque genero un intercambio de disparos entre los uniformados y los integrantes del grupo armado, durante el cual un mototaxista de 63 anos resulto herido por un impacto de fusil. la comision judicial y los militares se replegaron hacia la estacion de policia de suarez.",disidencias de las farc,Hostigamiento,Cauca,Suárez,87,Ninguna,False,Suárez - Cauca,{},Ninguno
20012,2026-07-06,ejercito nacional,Remedios,Antioquia,Andina,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,disidencias de las farc,,0,"en remedios, antioquia, el ejercito encontro arsenal y explosivos que pertenecerian a las disidencias de las farc. el operativo se produjo en medio de la ofensiva militar que busca debilitar a los grupos armados ilegales que mantienen presencia en el nordeste antioqueno.durante un operativo desarrollado en el municipio de remedios, tropas del ejercito nacional localizaron un deposito clandestino que almacenaba material de guerra, equipos de comunicacion y elementos explosivos. el hallazgo se produjo en la vereda juan bran, un sector rural donde las fuerzas militares mantienen presencia permanente para contrarrestar las acciones de los grupos armados.",disidencias de las farc,Incautacion,Antioquia,Remedios,96,Ninguna,False,Remedios - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
20027,2026-07-06,semana,Medio San Juan,Chocó,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,,1,"integrantes del eln hostigaron una base del ejercito ubicada en el corregimiento de noanama, municipio de medio san juan, choco.",eln,Hostigamiento,Chocó,Medio San Juan,20,Ninguna,False,Medio San Juan - Chocó,{},Ninguno
20028,2026-07-06,semana,Río Iró,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,eln,,0,"integrantes del eln atacaron con drones la estacion de policia del corregimiento de santa rita, municipio de rio iro, choco. no se reportaron personas heridas.",eln,Ataque a instalaciones de la fuerza publica,Chocó,Río Iró,25,Ninguna,False,Río Iró - Chocó,"{""Ambiental"": ""Negativo""}",Ambiental
19996,2026-07-05,el tiempo,Corinto,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Masacre,Otra,True,,,3,"en el norte del cauca, fueron hallados e identificados los restos de tres comerciantes que estaban desaparecidos y que habian salido del departamento del huila. la comunidad los encontro en zonas de los municipios de corinto y miranda. las victimas fueron identificadas como jhon bastos, de mas de 30 anos; jhon pedro rodriguez, de 38, y rodrigo rodriguez. dos de los cadaveres estaban en zona de el barranco, en corinto, y el tercero en miranda. de acuerdo con allegados, desaparecieron cuando se desplazaban por el norte del cauca, en la via panamericana.",no identificado,Masacre,Cauca,Corinto,92,Ninguna,False,Corinto - Cauca,{},Ninguno
19997,2026-07-05,el tiempo,Miranda,Cauca,Pacífico,True,True,Rural,Acciones de los grupos armados al margen de la ley,Masacre,Otra,True,,,3,"en el norte del cauca, fueron hallados e identificados los restos de tres comerciantes que estaban desaparecidos y que habian salido del departamento del huila. la comunidad los encontro en zonas de los municipios de corinto y miranda. las victimas fueron identificadas como jhon bastos, de mas de 30 anos; jhon pedro rodriguez, de 38, y rodrigo rodriguez. dos de los cadaveres estaban en zona de el barranco, en corinto, y el tercero en miranda. de acuerdo con allegados, desaparecieron cuando se desplazaban por el norte del cauca, en la via panamericana.",no identificado,Masacre,Cauca,Miranda,92,Ninguna,False,Miranda - Cauca,{},Ninguno
20005,2026-07-05,el espectador,Montecristo,Bolívar,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Captura,Otra,False,otro grupo armado ilegal,erlin pino duarte; clan del golfo,1,"en montecristo, bolivar, se llevo a cabo una operacion militar en la que fue capturado “veneno” se llevo a cabo en el corregimiento de regencia, municipio de montecristo (bolivar). al lugar llegaron tropas de la fuerza de despliegue rapido no. 9 - fudra 9 y de la fuerza naval del caribe, que sostuvieron enfrentamientos con hombres armados que buscaron impedir la operacion. en el lugar fueron incautados una pistola, dos proveedores, municion y documentacion que, al parecer, era utilizada para el adoctrinamiento y capacitacion de jefes e integrantes de esta estructura criminal. cuando el hombre era sacado de la zona en un helicoptero, un grupo de personas intento impedir su salida. segun las autoridades, alias “veneno” contaria con una trayectoria criminal de aproximadamente 15 anos al interior de esta organizacion. ademas, era lider de la subestructura “erlin pino duarte”, que era la responsable del centro de entrenamiento delictivo del clan del golfo en esta region, en donde, aparentemente, se capacitaba en el manejo de armamento, tacticas terroristas, finanzas criminales y control territorial. alias “veneno” tendria injerencia criminal en los municipios de montecristo, rio viejo, tiquisio, achi, pinillos, san jacinto del cauca y morales, lugares en los que coordinaba actividades relacionadas con el control de rutas del narcotrafico, compra de armamento y la movilidad de sus integrantes. tambien es senalado de coordinar acciones armadas contra la fuerza publica en diferentes zonas del pais.",otro grupo armado ilegal,Captura,Bolívar,Montecristo,232,Ninguna,False,Montecristo - Bolívar,"{""Ambiental"": ""Positivo""}",Ambiental
20006,2026-07-05,el espectador,Montecristo,Bolívar,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,otro grupo armado ilegal,erlin pino duarte; clan del golfo,0,"en montecristo, bolivar, se llevo a cabo una operacion militar en la que fue capturado “veneno” se llevo a cabo en el corregimiento de regencia, municipio de montecristo (bolivar). al lugar llegaron tropas de la fuerza de despliegue rapido no. 9 - fudra 9 y de la fuerza naval del caribe, que sostuvieron enfrentamientos con hombres armados que buscaron impedir la operacion. en el lugar fueron incautados una pistola, dos proveedores, municion y documentacion que, al parecer, era utilizada para el adoctrinamiento y capacitacion de jefes e integrantes de esta estructura criminal. cuando el hombre era sacado de la zona en un helicoptero, un grupo de personas intento impedir su salida. segun las autoridades, alias “veneno” contaria con una trayectoria criminal de aproximadamente 15 anos al interior de esta organizacion. ademas, era lider de la subestructura “erlin pino duarte”, que era la responsable del centro de entrenamiento delictivo del clan del golfo en esta region, en donde, aparentemente, se capacitaba en el manejo de armamento, tacticas terroristas, finanzas criminales y control territorial. alias “veneno” tendria injerencia criminal en los municipios de montecristo, rio viejo, tiquisio, achi, pinillos, san jacinto del cauca y morales, lugares en los que coordinaba actividades relacionadas con el control de rutas del narcotrafico, compra de armamento y la movilidad de sus integrantes. tambien es senalado de coordinar acciones armadas contra la fuerza publica en diferentes zonas del pais.",otro grupo armado ilegal,Incautacion,Bolívar,Montecristo,232,Ninguna,False,Montecristo - Bolívar,"{""Ambiental"": ""Positivo""}",Ambiental
19983,2026-07-04,la fm,Pueblo Rico,Risaralda,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,eln,,0,"presuntos integrantes del eln atacaron con artefactos explosivos improvisados lanzados desde drones la subestacion de policia del corregimiento santa cecilia, en pueblo rico (risaralda). durante el ataque contra la subestacion de policia de santa cecilia fueron activados artefactos explosivos improvisados transportados y lanzados mediante drones. el ataque no dejo personas heridas ni afecto la capacidad operativa de la estacion. el grupo armado instalo banderas y pendones alusivos a esa organizacion en distintos puntos de pereira y dosquebradas (risaralda), generando alertas de seguridad en el departamento.",eln,Ataque a instalaciones de la fuerza publica,Risaralda,Pueblo Rico,85,Ninguna,False,Pueblo Rico - Risaralda,{},Ninguno
19984,2026-07-04,la fm,Pueblo Rico,Risaralda,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,eln,,0,"presuntos integrantes del eln atacaron con artefactos explosivos improvisados lanzados desde drones la subestacion de policia del corregimiento santa cecilia, en pueblo rico (risaralda). durante el ataque contra la subestacion de policia de santa cecilia fueron activados artefactos explosivos improvisados transportados y lanzados mediante drones. el ataque no dejo personas heridas ni afecto la capacidad operativa de la estacion. el grupo armado instalo banderas y pendones alusivos a esa organizacion en distintos puntos de pereira y dosquebradas (risaralda), generando alertas de seguridad en el departamento.",eln,Activacion de artefacto explosivo,Risaralda,Pueblo Rico,85,Ninguna,False,Pueblo Rico - Risaralda,{},Ninguno
